MCS; EVENT_ID; CELL_TYPE; CELL_ID; Parent_ID; Last_Stem_Cell_ID; P_STEM; MAX_DIVISIONS; CURRENT_DIVISIONS
1342; Limit-Death; 2; 20126; 19774; 6067; 0.25; 8.46; 11
1342; MITOSIS; 2; 20281; 20129; 14265; 0.45; 8.0; 26
1342; Limit-Death; 2; 20129; 19946; 14265; 0.45; 8.0; 26
1342; MITOSIS; 2; 20282; 20130; 17767; 0.5; 8.0; 9
1342; Limit-Death; 2; 20130; 20007; 17767; 0.5; 8.0; 9
1343; MITOSIS; 2; 20283; 17557; 6067; 0.29; 8.46; 6
1343; MITOSIS; 1; 20284; 18123; 18123; 0.5; 8.0; 0
1343; MITOSIS; 2; 20285; 18410; 1760; 0.24; 8.46; 10
1343; Limit-Death; 2; 18410; 14002; 1760; 0.24; 8.46; 10
1343; MITOSIS; 2; 20286; 19227; 17377; 0.5; 8.0; 7
1343; MITOSIS; 2; 20287; 19842; 14677; 0.51; 8.0; 6
1343; MITOSIS; 2; 20288; 19868; 8830; 0.28; 8.46; 19
1343; Limit-Death; 2; 19868; 19629; 8830; 0.28; 8.46; 19
1343; MITOSIS; 2; 20289; 19883; 179; 0.19; 8.0; 63
1343; Limit-Death; 2; 19883; 19497; 179; 0.19; 8.0; 63
1343; MITOSIS; 2; 20290; 19884; 18727; 0.51; 8.0; 8
1343; Limit-Death; 2; 19884; 19498; 18727; 0.51; 8.0; 8
1343; MITOSIS; 2; 20291; 19960; 6067; 0.29; 8.46; 8
1343; MITOSIS; 2; 20292; 20043; 1760; 0.25; 8.46; 12
1343; Limit-Death; 2; 20043; 19791; 1760; 0.25; 8.46; 12
1343; MITOSIS; 2; 20293; 20059; 14677; 0.51; 8.0; 11
1343; Limit-Death; 2; 20059; 19755; 14677; 0.51; 8.0; 11
1343; MITOSIS; 2; 20294; 20090; 1760; 0.25; 8.46; 10
1343; Limit-Death; 2; 20090; 19785; 1760; 0.25; 8.46; 10
1343; MITOSIS; 2; 20295; 20150; 1760; 0.21; 8.46; 17
1343; Limit-Death; 2; 20150; 19926; 1760; 0.21; 8.46; 17
1343; MITOSIS; 2; 20296; 20165; 6067; 0.26; 8.46; 12
1343; Limit-Death; 2; 20165; 19981; 6067; 0.26; 8.46; 12
1343; MITOSIS; 2; 20297; 20180; 1760; 0.25; 8.46; 12
1343; Limit-Death; 2; 20180; 19945; 1760; 0.25; 8.46; 12
1343; MITOSIS; 2; 20298; 20229; 18676; 0.59; 8.22; 10
1343; Limit-Death; 2; 20229; 19220; 18676; 0.59; 8.22; 10
1344; PSTEM-MUTATION; 2; 9375; 8830; 8830; 0.23; 8.46; 7
1344; MITOSIS; 2; 20299; 9375; 8830; 0.23; 8.46; 8
1344; MITOSIS; 2; 20300; 16879; 16011; 0.51; 8.0; 3
1344; MITOSIS; 2; 20301; 17045; 14265; 0.53; 8.0; 8
1344; Limit-Death; 2; 17045; 15953; 14265; 0.53; 8.0; 8
1344; MITOSIS; 2; 20302; 19683; 6067; 0.29; 8.46; 7
1344; ABSORPTION-MUTATION; 1; 19741; 18695; 18695; 0.5; 8.0; 0
1344; GROWTH_THRESHOLD-MUTATION; 1; 19741; 18695; 18695; 0.5; 8.0; 0
1344; MITOSIS; 1; 20303; 19741; 19741; 0.5; 8.0; 0
1344; PSTEM-MUTATION; 2; 19831; 19342; 27; 0.18; 8.45; 29
1344; MITOSIS; 2; 20304; 19831; 27; 0.18; 8.45; 30
1344; Limit-Death; 2; 19831; 19342; 27; 0.18; 8.45; 30
1344; PSTEM-MUTATION; 2; 19854; 19410; 45; 0.26; 8.0; 52
1344; MITOSIS; 2; 20305; 19854; 45; 0.26; 8.0; 53
1344; Limit-Death; 2; 19854; 19410; 45; 0.26; 8.0; 53
1344; P-MUTATION; 2; 20000; 19668; 8830; 0.27; 8.46; 10
1344; MITOSIS; 2; 20306; 20000; 8830; 0.27; 8.46; 11
1344; Limit-Death; 2; 20000; 19668; 8830; 0.27; 8.46; 11
1344; MITOSIS; 2; 20307; 20028; 1760; 0.25; 8.46; 11
1344; Limit-Death; 2; 20028; 19718; 1760; 0.25; 8.46; 11
1344; MITOSIS; 2; 20308; 20051; 1760; 0.25; 8.46; 10
1344; Limit-Death; 2; 20051; 18634; 1760; 0.25; 8.46; 10
1344; MITOSIS; 2; 20309; 20093; 6657; 0.29; 8.32357664234; 18
1344; Limit-Death; 2; 20093; 19869; 6657; 0.29; 8.32357664234; 18
1344; P-MUTATION; 2; 20095; 19889; 1760; 0.09; 8.46; 28
1344; MITOSIS; 2; 20310; 20095; 1760; 0.09; 8.46; 29
1344; Limit-Death; 2; 20095; 19889; 1760; 0.09; 8.46; 29
1344; MITOSIS; 2; 20311; 20196; 1760; 0.25; 8.46; 14
1344; Limit-Death; 2; 20196; 20044; 1760; 0.25; 8.46; 14
1344; MITOSIS; 2; 20312; 20208; 18727; 0.56; 8.0; 9
1344; Limit-Death; 2; 20208; 20054; 18727; 0.56; 8.0; 9
1344; MITOSIS; 2; 20313; 20223; 1760; 0.29; 8.56; 47
1344; Limit-Death; 2; 20223; 20114; 1760; 0.29; 8.56; 47
1344; MITOSIS; 2; 20314; 20226; 1760; 0.28; 9.03; 52
1344; Limit-Death; 2; 20226; 20168; 1760; 0.28; 9.03; 52
1345; MITOSIS; 2; 20315; 17474; 4670; 0.22; 8.46; 14
1345; Limit-Death; 2; 17474; 16330; 4670; 0.22; 8.46; 14
1345; MITOSIS; 2; 20316; 19740; 4670; 0.22; 8.46; 16
1345; Limit-Death; 2; 19740; 18678; 4670; 0.22; 8.46; 16
1345; MITOSIS; 2; 20317; 19832; 27; 0.19; 8.0; 30
1345; Limit-Death; 2; 19832; 19361; 27; 0.19; 8.0; 30
1345; MITOSIS; 2; 20318; 19882; 618; 0.06; 8.94; 33
1345; Limit-Death; 2; 19882; 19445; 618; 0.06; 8.94; 33
1345; MITOSIS; 2; 20319; 19914; 618; 0.22; 8.19714285714; 39
1345; Limit-Death; 2; 19914; 19462; 618; 0.22; 8.19714285714; 39
1345; PSTEM-MUTATION; 2; 20103; 9527; 6067; 0.23; 8.46; 9
1345; MITOSIS; 2; 20320; 20103; 6067; 0.23; 8.46; 10
1345; Limit-Death; 2; 20103; 9527; 6067; 0.23; 8.46; 10
1345; MITOSIS; 2; 20321; 20128; 1760; 0.31; 8.46; 12
1345; Limit-Death; 2; 20128; 19903; 1760; 0.31; 8.46; 12
1345; MITOSIS; 2; 20322; 20152; 1760; 0.24; 8.46; 29
1345; Limit-Death; 2; 20152; 19963; 1760; 0.24; 8.46; 29
1345; MITOSIS; 2; 20323; 20209; 1760; 0.28; 8.46; 13
1345; Limit-Death; 2; 20209; 20074; 1760; 0.28; 8.46; 13
1345; MITOSIS; 2; 20324; 20218; 17767; 0.5; 8.0; 9
1345; Limit-Death; 2; 20218; 19863; 17767; 0.5; 8.0; 9
1345; MITOSIS; 2; 20325; 20224; 6657; 0.25; 8.23357664234; 23
1345; Limit-Death; 2; 20224; 20133; 6657; 0.25; 8.23357664234; 23
1345; MITOSIS; 2; 20326; 20298; 18676; 0.59; 8.22; 11
1345; Limit-Death; 2; 20298; 20229; 18676; 0.59; 8.22; 11
1346; MITOSIS; 2; 20327; 9754; 6067; 0.25; 8.46; 7
1346; PSTEM-MUTATION; 2; 17032; 16573; 6067; 0.34; 8.46; 8
1346; MITOSIS; 2; 20328; 17032; 6067; 0.34; 8.46; 9
1346; Limit-Death; 2; 17032; 16573; 6067; 0.34; 8.46; 9
1346; MITOSIS; 2; 20329; 18611; 11418; 0.23; 8.23357664234; 5
1346; MITOSIS; 2; 20330; 18695; 18695; 0.5; 8.0; 1
1346; MITOSIS; 2; 20331; 19339; 11418; 0.29; 8.23357664234; 10
1346; Limit-Death; 2; 19339; 18674; 11418; 0.29; 8.23357664234; 10
1346; MITOSIS; 2; 20332; 19621; 41; 0.27; 8.0; 26
1346; Limit-Death; 2; 19621; 18823; 41; 0.27; 8.0; 26
1346; MITOSIS; 2; 20333; 19851; 27; 0.22; 8.0; 29
1346; Limit-Death; 2; 19851; 19362; 27; 0.22; 8.0; 29
1346; MITOSIS; 2; 20334; 19852; 27; 0.22; 8.0; 28
1346; Limit-Death; 2; 19852; 19381; 27; 0.22; 8.0; 28
1346; MITOSIS; 2; 20335; 19867; 45; 0.36; 8.35699029126; 49
1346; Limit-Death; 2; 19867; 19409; 45; 0.36; 8.35699029126; 49
1346; MITOSIS; 2; 20336; 19900; 618; 0.19; 8.91; 35
1346; Limit-Death; 2; 19900; 19461; 618; 0.19; 8.91; 35
1346; PSTEM-MUTATION; 2; 20060; 19817; 1760; 0.16; 8.46; 23
1346; MITOSIS; 2; 20337; 20060; 1760; 0.16; 8.46; 24
1346; Limit-Death; 2; 20060; 19817; 1760; 0.16; 8.46; 24
1346; MITOSIS; 2; 20338; 20075; 6657; 0.29; 8.23357664234; 16
1346; Limit-Death; 2; 20075; 19855; 6657; 0.29; 8.23357664234; 16
1346; MITOSIS; 2; 20339; 20146; 18727; 0.51; 8.0; 7
1346; Q-MUTATION; 2; 20164; 19948; 1760; 0.17; 8.46; 31
1346; MITOSIS; 2; 20340; 20164; 1760; 0.17; 8.46; 32
1346; Limit-Death; 2; 20164; 19948; 1760; 0.17; 8.46; 32
1346; MITOSIS; 2; 20341; 20221; 8516; 0.33; 8.46; 13
1346; Limit-Death; 2; 20221; 20046; 8516; 0.33; 8.46; 13
1346; MITOSIS; 2; 20342; 20238; 8516; 0.29; 8.46; 15
1346; Limit-Death; 2; 20238; 20098; 8516; 0.29; 8.46; 15
1346; MITOSIS; 2; 20343; 20240; 14265; 0.36; 7.79537149817; 26
1346; Limit-Death; 2; 20240; 20113; 14265; 0.36; 7.79537149817; 26
1346; MITOSIS; 2; 20344; 20241; 8830; 0.28; 8.46; 24
1346; Limit-Death; 2; 20241; 20132; 8830; 0.28; 8.46; 24
1346; MITOSIS; 2; 20345; 20254; 6657; 0.39; 8.09196721605; 51
1346; Limit-Death; 2; 20254; 20197; 6657; 0.39; 8.09196721605; 51
1347; PSTEM-MUTATION; 2; 17724; 10334; 1760; 0.22; 8.46; 7
1347; MITOSIS; 2; 20346; 17724; 1760; 0.22; 8.46; 8
1347; MITOSIS; 2; 20347; 18826; 8830; 0.24; 8.46; 12
1347; Limit-Death; 2; 18826; 18158; 8830; 0.24; 8.46; 12
1347; PSTEM-MUTATION; 2; 19620; 18801; 41; 0.34; 8.0; 24
1347; MITOSIS; 2; 20348; 19620; 41; 0.34; 8.0; 25
1347; Limit-Death; 2; 19620; 18801; 41; 0.34; 8.0; 25
1347; MITOSIS; 2; 20349; 19865; 8519; 0.67; 8.0; 22
1347; Limit-Death; 2; 19865; 19343; 8519; 0.67; 8.0; 22
1347; MITOSIS; 2; 20350; 19915; 12; 0.28; 8.15; 46
1347; Limit-Death; 2; 19915; 19474; 12; 0.28; 8.15; 46
1347; MITOSIS; 2; 20351; 20063; 1760; 0.26; 8.46; 25
1347; Limit-Death; 2; 20063; 19839; 1760; 0.26; 8.46; 25
1347; PSTEM-MUTATION; 2; 20111; 19833; 1760; 0.26; 8.46; 13
1347; MITOSIS; 2; 20352; 20111; 1760; 0.26; 8.46; 14
1347; Limit-Death; 2; 20111; 19833; 1760; 0.26; 8.46; 14
1347; MITOSIS; 2; 20353; 20112; 1760; 0.22; 8.46; 30
1347; Limit-Death; 2; 20112; 19937; 1760; 0.22; 8.46; 30
1347; MITOSIS; 2; 20354; 20156; 6067; 0.19; 8.46; 8
1347; MITOSIS; 2; 20355; 20183; 6657; 0.18; 8.23357664234; 20
1347; Limit-Death; 2; 20183; 20101; 6657; 0.18; 8.23357664234; 20
1347; MITOSIS; 2; 20356; 20195; 14265; 0.51; 8.0; 23
1347; Limit-Death; 2; 20195; 20031; 14265; 0.51; 8.0; 23
1347; MITOSIS; 2; 20357; 20203; 14265; 0.51; 7.86240786241; 10
1347; Limit-Death; 2; 20203; 19898; 14265; 0.51; 7.86240786241; 10
1347; MITOSIS; 2; 20358; 20237; 6067; 0.22; 8.46; 12
1347; Limit-Death; 2; 20237; 20042; 6067; 0.22; 8.46; 12
1347; MITOSIS; 2; 20359; 20251; 6067; 0.22; 8.46; 16
1347; Limit-Death; 2; 20251; 20134; 6067; 0.22; 8.46; 16
1348; MITOSIS; 2; 20360; 19170; 11418; 0.22; 8.23357664234; 6
1348; MITOSIS; 2; 20361; 19379; 8516; 0.36; 8.46; 8
1348; MITOSIS; 2; 20362; 19786; 17377; 0.5; 8.0; 5
1348; MITOSIS; 2; 20363; 19830; 27; 0.21; 8.0; 29
1348; Limit-Death; 2; 19830; 19302; 27; 0.21; 8.0; 29
1348; MITOSIS; 2; 20364; 19848; 179; 0.29; 7.87207872079; 42
1348; Limit-Death; 2; 19848; 19304; 179; 0.29; 7.87207872079; 42
1348; PSTEM-MUTATION; 2; 19850; 19341; 27; 0.23; 8.0; 29
1348; MITOSIS; 2; 20365; 19850; 27; 0.23; 8.0; 30
1348; Limit-Death; 2; 19850; 19341; 27; 0.23; 8.0; 30
1348; MITOSIS; 2; 20366; 19995; 14265; 0.51; 8.0; 14
1348; Limit-Death; 2; 19995; 19489; 14265; 0.51; 8.0; 14
1348; MITOSIS; 2; 20367; 20012; 14677; 0.39; 8.0; 8
1348; Limit-Death; 2; 20012; 19154; 14677; 0.39; 8.0; 8
1348; MITOSIS; 2; 20368; 20018; 8516; 0.33; 8.46; 10
1348; Limit-Death; 2; 20018; 19670; 8516; 0.33; 8.46; 10
1348; MITOSIS; 2; 20369; 20179; 14265; 0.51; 7.86240786241; 10
1348; Limit-Death; 2; 20179; 19845; 14265; 0.51; 7.86240786241; 10
1348; MITOSIS; 2; 20370; 20194; 8516; 0.33; 8.46; 12
1348; Limit-Death; 2; 20194; 19962; 8516; 0.33; 8.46; 12
1348; MITOSIS; 2; 20371; 20280; 6067; 0.25; 8.46; 12
1348; Limit-Death; 2; 20280; 20126; 6067; 0.25; 8.46; 12
1348; PSTEM-MUTATION; 2; 20326; 20298; 18676; 0.57; 8.22; 11
1348; MITOSIS; 2; 20372; 20326; 18676; 0.57; 8.22; 12
1348; Limit-Death; 2; 20326; 20298; 18676; 0.57; 8.22; 12
1349; MITOSIS; 2; 20373; 17744; 14265; 0.48; 8.0; 7
1349; MITOSIS; 2; 20374; 18560; 8830; 0.28; 8.46; 13
1349; Limit-Death; 2; 18560; 17916; 8830; 0.28; 8.46; 13
1349; MITOSIS; 2; 20375; 20009; 14265; 0.51; 8.0; 9
1349; Limit-Death; 2; 20009; 17490; 14265; 0.51; 8.0; 9
1349; MITOSIS; 2; 20376; 20025; 14265; 0.51; 8.0; 9
1349; Limit-Death; 2; 20025; 18342; 14265; 0.51; 8.0; 9
1349; MITOSIS; 2; 20377; 20143; 1760; 0.25; 8.46; 13
1349; Limit-Death; 2; 20143; 19853; 1760; 0.25; 8.46; 13
1349; PSTEM-MUTATION; 2; 20243; 20153; 14265; 0.56; 8.0; 12
1349; MITOSIS; 2; 20378; 20243; 14265; 0.56; 8.0; 13
1349; Limit-Death; 2; 20243; 20153; 14265; 0.56; 8.0; 13
1349; MITOSIS; 2; 20379; 20295; 1760; 0.21; 8.46; 18
1349; Limit-Death; 2; 20295; 20150; 1760; 0.21; 8.46; 18
1349; MITOSIS; 2; 20380; 20330; 18695; 0.5; 8.0; 2
1350; MITOSIS; 2; 20381; 16525; 8516; 0.33; 8.46; 7
1350; MITOSIS; 2; 20382; 19849; 27; 0.3; 8.0; 29
1350; Limit-Death; 2; 19849; 19324; 27; 0.3; 8.0; 29
1350; MITOSIS; 2; 20383; 20057; 8830; 0.28; 8.46; 12
1350; Limit-Death; 2; 20057; 19691; 8830; 0.28; 8.46; 12
1350; MITOSIS; 2; 20384; 20138; 17377; 0.5; 8.0; 7
1350; MITOSIS; 2; 20385; 20148; 1760; 0.23; 8.46; 21
1350; Limit-Death; 2; 20148; 19901; 1760; 0.23; 8.46; 21
1350; PSTEM-MUTATION; 2; 20166; 19984; 8516; 0.31; 8.46; 11
1350; MITOSIS; 2; 20386; 20166; 8516; 0.31; 8.46; 12
1350; Limit-Death; 2; 20166; 19984; 8516; 0.31; 8.46; 12
1350; MITOSIS; 2; 20387; 20207; 1760; 0.14; 8.46; 17
1350; Limit-Death; 2; 20207; 20045; 1760; 0.14; 8.46; 17
1350; MITOSIS; 2; 20388; 20264; 14265; 0.54; 8.0; 23
1350; Limit-Death; 2; 20264; 20182; 14265; 0.54; 8.0; 23
1350; MITOSIS; 2; 20389; 20265; 6067; 0.26; 8.46; 14
1350; Limit-Death; 2; 20265; 20206; 6067; 0.26; 8.46; 14
1350; MITOSIS; 2; 20390; 20286; 17377; 0.5; 8.0; 8
1350; Limit-Death; 2; 20286; 19227; 17377; 0.5; 8.0; 8
1350; MITOSIS; 2; 20391; 20290; 18727; 0.51; 8.0; 9
1350; Limit-Death; 2; 20290; 19884; 18727; 0.51; 8.0; 9
1350; MITOSIS; 2; 20392; 20299; 8830; 0.23; 8.46; 9
1350; Limit-Death; 2; 20299; 9375; 8830; 0.23; 8.46; 9
1350; GROWTH_THRESHOLD-MUTATION; 2; 20324; 20218; 17767; 0.5; 8.0; 9
1350; MITOSIS; 2; 20393; 20324; 17767; 0.5; 8.0; 10
1350; Limit-Death; 2; 20324; 20218; 17767; 0.5; 8.0; 10
1350; MITOSIS; 2; 20394; 20359; 6067; 0.22; 8.46; 17
1350; Limit-Death; 2; 20359; 20251; 6067; 0.22; 8.46; 17
1351; MITOSIS; 2; 20395; 15052; 41; 0.24; 8.0; 16
1351; Limit-Death; 2; 15052; 13897; 41; 0.24; 8.0; 16
1351; MITOSIS; 2; 20396; 19880; 27; 0.22; 8.0; 26
1351; Limit-Death; 2; 19880; 19300; 27; 0.22; 8.0; 26
1351; MITOSIS; 2; 20397; 19958; 282; 0.28; 8.0; 37
1351; Limit-Death; 2; 19958; 19528; 282; 0.28; 8.0; 37
1351; MITOSIS; 2; 20398; 19959; 282; 0.35; 8.0; 35
1351; Limit-Death; 2; 19959; 19541; 282; 0.35; 8.0; 35
1351; MITOSIS; 2; 20399; 19972; 8516; 0.33; 8.46; 10
1351; Limit-Death; 2; 19972; 19382; 8516; 0.33; 8.46; 10
1351; MITOSIS; 2; 20400; 20005; 14677; 0.4; 8.0; 8
1351; Limit-Death; 2; 20005; 19897; 14677; 0.4; 8.0; 8
1351; MITOSIS; 2; 20401; 20079; 8830; 0.32; 8.46; 8
1351; PSTEM-MUTATION; 2; 20092; 19837; 1760; 0.17; 8.46; 18
1351; MITOSIS; 2; 20402; 20092; 1760; 0.17; 8.46; 19
1351; Limit-Death; 2; 20092; 19837; 1760; 0.17; 8.46; 19
1351; MITOSIS; 2; 20403; 20127; 14677; 0.51; 8.0; 11
1351; Limit-Death; 2; 20127; 19834; 14677; 0.51; 8.0; 11
1351; MITOSIS; 2; 20404; 20201; 17767; 0.5; 8.0; 6
1351; MITOSIS; 2; 20405; 20204; 14265; 0.51; 8.0; 13
1351; Limit-Death; 2; 20204; 19982; 14265; 0.51; 8.0; 13
1351; MITOSIS; 2; 20406; 20250; 8516; 0.33; 8.46; 14
1351; Limit-Death; 2; 20250; 20116; 8516; 0.33; 8.46; 14
1351; MITOSIS; 2; 20407; 20310; 1760; 0.09; 8.46; 30
1351; Limit-Death; 2; 20310; 20095; 1760; 0.09; 8.46; 30
1351; PSTEM-MUTATION; 2; 20311; 20196; 1760; 0.24; 8.46; 14
1351; MITOSIS; 2; 20408; 20311; 1760; 0.24; 8.46; 15
1351; Limit-Death; 2; 20311; 20196; 1760; 0.24; 8.46; 15
1351; MITOSIS; 2; 20409; 20312; 18727; 0.56; 8.0; 10
1351; Limit-Death; 2; 20312; 20208; 18727; 0.56; 8.0; 10
1351; MITOSIS; 2; 20410; 20325; 6657; 0.25; 8.23357664234; 24
1351; Limit-Death; 2; 20325; 20224; 6657; 0.25; 8.23357664234; 24
1352; MITOSIS; 2; 20411; 10334; 1760; 0.25; 8.46; 6
1352; MITOSIS; 2; 20412; 16706; 14677; 0.51; 8.0; 7
1352; MITOSIS; 2; 20413; 18698; 8516; 0.3; 8.46; 6
1352; MITOSIS; 2; 20414; 19390; 1760; 0.25; 8.46; 8
1352; MITOSIS; 2; 20415; 19460; 1823; 0.28; 8.0; 17
1352; Limit-Death; 2; 19460; 18976; 1823; 0.28; 8.0; 17
1352; MITOSIS; 2; 20416; 19520; 2813; 0.24; 8.0; 5
1352; MITOSIS; 2; 20417; 19812; 41; 0.34; 8.13; 27
1352; Limit-Death; 2; 19812; 19189; 41; 0.34; 8.13; 27
1352; MITOSIS; 2; 20418; 19923; 19923; 0.5; 8.0; 1
1352; MITOSIS; 2; 20419; 19934; 42; 0.05; 8.0; 46
1352; Limit-Death; 2; 19934; 19473; 42; 0.05; 8.0; 46
1352; PSTEM-MUTATION; 2; 19957; 19526; 45; 0.56; 8.0; 49
1352; MITOSIS; 2; 20420; 19957; 45; 0.56; 8.0; 50
1352; Limit-Death; 2; 19957; 19526; 45; 0.56; 8.0; 50
1352; MITOSIS; 2; 20421; 19978; 27; 0.24; 8.0; 51
1352; Limit-Death; 2; 19978; 19539; 27; 0.24; 8.0; 51
1352; MITOSIS; 2; 20422; 20073; 1760; 0.22; 8.46; 12
1352; Limit-Death; 2; 20073; 19756; 1760; 0.22; 8.46; 12
1352; MITOSIS; 2; 20423; 20147; 1760; 0.3; 8.46; 16
1352; Limit-Death; 2; 20147; 19886; 1760; 0.3; 8.46; 16
1352; MITOSIS; 2; 20424; 20279; 8830; 0.28; 8.46; 22
1352; Limit-Death; 2; 20279; 20099; 8830; 0.28; 8.46; 22
1352; PSTEM-MUTATION; 2; 20293; 20059; 14677; 0.44; 8.0; 11
1352; MITOSIS; 2; 20425; 20293; 14677; 0.44; 8.0; 12
1352; Limit-Death; 2; 20293; 20059; 14677; 0.44; 8.0; 12
1352; MITOSIS; 2; 20426; 20294; 1760; 0.25; 8.46; 11
1352; Limit-Death; 2; 20294; 20090; 1760; 0.25; 8.46; 11
1352; MITOSIS; 2; 20427; 20297; 1760; 0.25; 8.46; 13
1352; Limit-Death; 2; 20297; 20180; 1760; 0.25; 8.46; 13
1352; MITOSIS; 2; 20428; 20343; 14265; 0.36; 7.79537149817; 27
1352; Limit-Death; 2; 20343; 20240; 14265; 0.36; 7.79537149817; 27
1352; MITOSIS; 2; 20429; 20344; 8830; 0.28; 8.46; 25
1352; Limit-Death; 2; 20344; 20241; 8830; 0.28; 8.46; 25
1353; MITOSIS; 2; 20430; 18803; 8830; 0.28; 8.46; 13
1353; Limit-Death; 2; 18803; 18161; 8830; 0.28; 8.46; 13
1353; MITOSIS; 2; 20431; 19654; 6067; 0.22; 8.46; 9
1353; Limit-Death; 2; 19654; 16915; 6067; 0.22; 8.46; 9
1353; MITOSIS; 2; 20432; 19925; 50; 0.13; 8.49; 33
1353; Limit-Death; 2; 19925; 19383; 50; 0.13; 8.49; 33
1353; MITOSIS; 2; 20433; 19943; 50; 0.08; 8.49; 33
1353; Limit-Death; 2; 19943; 19444; 50; 0.08; 8.49; 33
1353; MITOSIS; 2; 20434; 19944; 50; 0.1; 8.49; 33
1353; Limit-Death; 2; 19944; 19493; 50; 0.1; 8.49; 33
1353; MITOSIS; 2; 20435; 19979; 282; 0.36; 7.27272727273; 36
1353; Limit-Death; 2; 19979; 19562; 282; 0.36; 7.27272727273; 36
1353; PSTEM-MUTATION; 2; 20016; 19627; 214; 0.18; 8.27; 34
1353; MITOSIS; 2; 20436; 20016; 214; 0.18; 8.27; 35
1353; Limit-Death; 2; 20016; 19627; 214; 0.18; 8.27; 35
1353; MITOSIS; 2; 20437; 20041; 42; 0.15; 8.0; 43
1353; Limit-Death; 2; 20041; 19672; 42; 0.15; 8.0; 43
1353; MITOSIS; 2; 20438; 20091; 8830; 0.28; 8.46; 12
1353; Limit-Death; 2; 20091; 19789; 8830; 0.28; 8.46; 12
1353; MITOSIS; 2; 20439; 20281; 14265; 0.45; 8.0; 27
1353; Limit-Death; 2; 20281; 20129; 14265; 0.45; 8.0; 27
1353; MITOSIS; 2; 20440; 20291; 6067; 0.29; 8.46; 9
1353; Limit-Death; 2; 20291; 19960; 6067; 0.29; 8.46; 9
1353; MITOSIS; 2; 20441; 20339; 18727; 0.51; 8.0; 8
1353; Limit-Death; 2; 20339; 20146; 18727; 0.51; 8.0; 8
1354; PSTEM-MUTATION; 1; 1823; 4; 4; 0.27; 8.0; 0
1354; MITOSIS; 2; 20442; 1823; 1823; 0.27; 8.0; 1
1354; PSTEM-MUTATION; 2; 15377; 14995; 14265; 0.5; 8.0; 7
1354; MITOSIS; 2; 20443; 15377; 14265; 0.5; 8.0; 8
1354; Limit-Death; 2; 15377; 14995; 14265; 0.5; 8.0; 8
1354; MITOSIS; 2; 20444; 19521; 14265; 0.51; 8.0; 8
1354; Limit-Death; 2; 19521; 18342; 14265; 0.51; 8.0; 8
1354; MITOSIS; 2; 20445; 19752; 1760; 0.18; 8.46; 19
1354; Limit-Death; 2; 19752; 19169; 1760; 0.18; 8.46; 19
1354; MITOSIS; 2; 20446; 19828; 41; 0.24; 8.0; 27
1354; Limit-Death; 2; 19828; 19174; 41; 0.24; 8.0; 27
1354; MITOSIS; 2; 20447; 19913; 45; 0.15; 7.11111111111; 55
1354; Limit-Death; 2; 19913; 19434; 45; 0.15; 7.11111111111; 55
1354; PSTEM-MUTATION; 2; 19955; 19495; 50; 0.03; 8.49; 32
1354; MITOSIS; 2; 20448; 19955; 50; 0.03; 8.49; 33
1354; Limit-Death; 2; 19955; 19495; 50; 0.03; 8.49; 33
1354; MITOSIS; 2; 20449; 19974; 50; 0.3; 8.49; 30
1354; Limit-Death; 2; 19974; 19510; 50; 0.3; 8.49; 30
1354; MITOSIS; 2; 20450; 19975; 50; 0.05; 8.49; 31
1354; Limit-Death; 2; 19975; 19511; 50; 0.05; 8.49; 31
1354; MITOSIS; 2; 20451; 19997; 50; 0.14; 8.49; 31
1354; Limit-Death; 2; 19997; 19508; 50; 0.14; 8.49; 31
1354; MITOSIS; 2; 20452; 19999; 618; 0.31; 8.46; 57
1354; Limit-Death; 2; 19999; 19600; 618; 0.31; 8.46; 57
1354; MITOSIS; 2; 20453; 20055; 1760; 0.25; 8.46; 13
1354; Limit-Death; 2; 20055; 19673; 1760; 0.25; 8.46; 13
1354; MITOSIS; 2; 20454; 20149; 1760; 0.16; 8.46; 15
1354; Limit-Death; 2; 20149; 19902; 1760; 0.16; 8.46; 15
1354; MITOSIS; 2; 20455; 20201; 17767; 0.5; 8.0; 7
1354; MITOSIS; 2; 20456; 20257; 14677; 0.39; 8.0; 9
1354; Limit-Death; 2; 20257; 19154; 14677; 0.39; 8.0; 9
1354; MITOSIS; 2; 20457; 20273; 6067; 0.27; 8.46; 9
1354; Limit-Death; 2; 20273; 19729; 6067; 0.27; 8.46; 9
1354; MITOSIS; 2; 20458; 20278; 6657; 0.22; 8.23357664234; 18
1354; Limit-Death; 2; 20278; 20094; 6657; 0.22; 8.23357664234; 18
1354; MITOSIS; 2; 20459; 20322; 1760; 0.24; 8.46; 30
1354; Limit-Death; 2; 20322; 20152; 1760; 0.24; 8.46; 30
1354; MITOSIS; 2; 20460; 20323; 1760; 0.28; 8.46; 14
1354; Limit-Death; 2; 20323; 20209; 1760; 0.28; 8.46; 14
1354; MITOSIS; 2; 20461; 20341; 8516; 0.33; 8.46; 14
1354; Limit-Death; 2; 20341; 20221; 8516; 0.33; 8.46; 14
1354; PSTEM-MUTATION; 2; 20345; 20254; 6657; 0.4; 8.09196721605; 51
1354; MITOSIS; 2; 20462; 20345; 6657; 0.4; 8.09196721605; 52
1354; Limit-Death; 2; 20345; 20254; 6657; 0.4; 8.09196721605; 52
